neighbourhood,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,availability_365,cancellation_policy,price
25,0,0,2,1.0,1.0,1.0,4,0,1,225.0
25,10,1,2,2.0,1.0,1.0,4,300,2,99.0
25,3,1,5,1.0,1.0,2.0,4,343,1,175.0
25,3,1,2,1.0,1.0,1.0,4,0,0,125.0
25,7,0,6,2.5,4.0,4.0,4,295,2,350.0
25,0,1,3,1.0,1.0,1.0,4,324,0,88.0
25,0,0,2,1.0,1.0,1.0,4,271,2,150.0
25,0,1,2,1.0,1.0,1.0,4,0,0,99.0
25,9,1,2,6.0,1.0,1.0,4,348,2,144.0
25,0,1,2,1.0,1.0,1.0,4,15,2,100.0
25,10,1,2,2.0,1.0,1.0,4,330,2,125.0
25,0,0,4,1.0,2.0,2.0,4,0,0,225.0
25,0,0,2,1.0,1.0,1.0,4,3,0,150.0
25,10,1,2,2.0,1.0,1.0,4,334,2,119.0
25,0,1,1,1.0,1.0,3.0,4,0,0,70.0
25,0,0,6,1.0,2.0,3.0,4,56,2,300.0
25,0,0,8,1.0,2.0,4.0,4,354,2,200.0
25,0,0,11,1.0,3.0,8.0,4,340,2,250.0
25,0,1,1,1.0,1.0,2.0,4,355,0,169.0
25,0,0,6,1.0,3.0,3.0,4,324,2,99.0
25,0,0,11,1.0,3.0,8.0,4,356,2,330.0
25,7,0,8,1.0,3.0,4.0,4,83,2,99.0
25,0,0,2,1.0,1.0,1.0,4,16,0,140.0
25,0,1,2,1.0,1.0,1.0,4,360,2,80.0
25,0,0,2,1.0,2.0,2.0,4,365,2,250.0
25,3,0,6,1.0,1.0,4.0,4,143,2,225.0
25,0,0,5,2.0,2.0,2.0,4,122,0,250.0
25,0,0,7,2.0,2.0,4.0,4,158,2,225.0
25,7,0,4,1.0,1.0,1.0,4,70,0,156.0
25,7,0,3,1.0,1.0,2.0,4,304,2,175.0
0,7,1,2,1.0,1.0,1.0,4,119,0,100.0
0,0,1,2,1.0,1.0,1.0,4,365,0,103.0
0,0,0,4,1.0,1.0,2.0,4,213,2,110.0
0,0,1,2,0.0,1.0,1.0,4,0,0,60.0
0,0,0,2,1.0,0.0,1.0,4,325,2,175.0
0,0,1,2,1.0,1.0,1.0,4,67,1,50.0
0,0,0,4,1.0,1.0,2.0,4,0,2,100.0
0,0,0,7,1.0,2.0,3.0,4,349,2,260.0
0,0,1,2,1.0,1.0,1.0,4,0,1,85.0
0,0,1,2,1.0,1.0,1.0,4,324,1,93.0
0,0,1,1,1.0,1.0,1.0,4,249,2,40.0
0,7,1,1,2.0,1.0,1.0,2,0,2,39.0
0,0,1,2,1.0,1.0,1.0,4,340,1,85.0
0,7,1,2,2.0,1.0,1.0,4,263,2,75.0
0,0,1,2,1.0,1.0,1.0,4,0,1,76.0
0,7,1,1,2.0,1.0,1.0,4,311,2,40.0
0,0,1,1,1.0,1.0,1.0,4,0,0,50.0
0,7,1,2,2.0,1.0,1.0,4,144,2,69.0
0,0,1,1,1.0,1.0,1.0,4,78,2,108.0
0,7,1,2,1.0,1.0,1.0,4,69,0,119.0
0,7,1,1,1.5,1.0,1.0,4,0,2,32.0
0,0,1,2,1.0,1.0,1.0,4,249,0,60.0
0,7,1,2,1.0,1.0,1.0,0,364,2,130.0
0,3,0,2,1.0,0.0,0.0,4,0,1,168.0
0,0,1,1,1.0,1.0,1.0,4,0,0,60.0
0,0,1,2,1.0,1.0,1.0,4,0,0,40.0
0,3,0,2,1.0,1.0,1.0,4,0,2,179.0
0,3,0,6,1.0,3.0,3.0,4,311,2,350.0
0,0,1,3,1.0,1.0,2.0,4,158,1,70.0
0,0,0,4,2.0,2.0,2.0,4,0,0,189.0
0,0,0,3,1.0,1.0,3.0,4,319,2,189.0
0,0,0,5,1.0,2.0,2.0,4,0,0,524.0
0,0,0,2,1.0,0.0,2.0,4,121,1,78.0
0,7,1,2,2.0,1.0,1.0,4,0,0,40.0
0,0,0,4,1.0,1.0,2.0,4,75,2,210.0
0,0,0,4,1.0,0.0,3.0,4,127,1,95.0
0,0,1,1,1.0,1.0,1.0,4,0,0,60.0
0,0,0,4,1.0,2.0,2.0,4,294,2,145.0
0,0,1,2,2.0,1.0,1.0,4,331,0,80.0
0,11,1,2,1.0,1.0,1.0,4,0,0,70.0
0,7,1,2,1.0,1.0,2.0,4,66,0,119.0
0,7,1,1,1.5,1.0,1.0,4,365,2,45.0
0,0,1,2,1.0,1.0,1.0,4,334,0,90.0
0,0,0,2,1.0,0.0,1.0,4,274,2,100.0
0,0,1,1,2.0,1.0,1.0,4,0,0,40.0
0,7,0,8,2.5,4.0,6.0,4,357,2,550.0
0,7,1,1,1.5,1.0,1.0,4,353,2,39.0
0,0,1,2,1.0,1.0,1.0,4,0,0,60.0
0,7,1,1,2.0,1.0,1.0,4,0,0,27.0
0,0,1,2,1.0,1.0,2.0,4,0,1,60.0
0,0,1,1,2.0,1.0,1.0,4,0,2,45.0
0,7,2,1,2.0,1.0,1.0,1,364,2,100.0
0,8,0,3,1.0,0.0,2.0,4,364,0,130.0
0,0,1,2,1.0,1.0,1.0,4,150,2,79.0
0,0,1,1,1.0,1.0,1.0,4,0,0,90.0
0,0,1,2,1.0,1.0,1.0,4,0,0,58.0
0,3,0,4,1.0,1.0,2.0,4,259,1,180.0
0,7,1,2,2.0,1.0,1.0,4,356,2,65.0
0,7,1,2,2.0,1.0,1.0,4,263,2,67.0
0,0,1,2,1.0,1.0,1.0,4,340,2,99.0
0,0,1,2,1.0,1.0,1.0,4,0,2,80.0
0,7,1,1,1.5,1.0,1.0,4,82,2,50.0
0,0,0,4,1.0,1.0,1.0,4,0,0,130.0
0,7,1,2,2.0,1.0,1.0,4,362,2,130.0
0,7,1,1,1.0,1.0,1.0,4,0,0,35.0
0,0,0,4,1.0,2.0,2.0,4,0,0,75.0
0,0,1,1,1.0,1.0,1.0,4,0,2,60.0
0,7,1,1,1.5,1.0,1.0,4,365,2,58.0
0,0,0,3,1.0,0.0,2.0,4,0,0,75.0
0,7,1,2,2.0,1.0,1.0,4,272,0,70.0
0,0,0,3,1.0,1.0,1.0,4,345,1,295.0
0,0,0,2,1.0,0.0,1.0,4,365,2,150.0
0,0,0,2,1.0,1.0,1.0,2,3,0,65.0
0,0,0,4,1.0,1.0,1.0,4,198,2,175.0
0,0,0,2,1.0,1.0,1.0,4,0,1,175.0
0,0,1,4,0.0,1.0,2.0,4,43,0,100.0
0,0,0,5,1.0,2.0,4.0,4,43,2,250.0
0,0,0,4,1.0,2.0,2.0,4,1,2,187.0
0,7,1,2,1.0,1.0,1.0,4,243,2,80.0
0,9,1,1,1.0,1.0,1.0,4,43,1,115.0
0,7,0,7,1.0,2.0,3.0,4,349,2,260.0
0,0,0,5,1.0,2.0,2.0,4,0,2,175.0
0,0,1,2,1.0,1.0,1.0,4,22,2,80.0
0,3,0,6,2.0,2.0,2.0,4,1,2,259.0
0,0,1,1,1.0,1.0,1.0,4,0,2,120.0
0,0,1,1,1.0,1.0,1.0,4,0,0,90.0
0,0,0,2,1.0,1.0,1.0,4,350,1,125.0
0,0,1,2,1.0,1.0,1.0,4,0,1,62.0
0,0,2,1,1.0,1.0,1.0,4,216,2,47.0
0,0,1,1,1.5,1.0,1.0,4,365,2,60.0
0,0,1,2,1.0,1.0,1.0,4,0,0,50.0
0,7,1,3,1.0,1.0,2.0,4,33,2,70.0
0,7,1,2,2.0,1.0,1.0,4,4,2,60.0
0,7,1,2,1.0,1.0,1.0,4,34,1,59.0
0,0,1,2,1.0,1.0,1.0,4,0,0,50.0
0,0,0,2,1.0,0.0,1.0,4,5,0,95.0
0,0,1,2,1.0,1.0,1.0,4,2,2,80.0
0,0,0,6,2.0,3.0,3.0,4,0,2,169.0
0,7,0,2,1.0,0.0,1.0,4,356,1,120.0
0,7,1,2,2.0,1.0,1.0,4,20,1,40.0
0,0,0,3,1.0,0.0,1.0,4,39,0,79.0
0,0,1,1,1.0,1.0,1.0,4,0,0,90.0
0,0,1,2,1.0,1.0,1.0,4,32,0,72.0
0,0,1,1,1.0,1.0,1.0,4,0,0,32.0
0,0,0,6,2.0,3.0,3.0,4,0,2,199.0
0,7,1,2,2.0,1.0,1.0,4,0,0,45.0
0,7,0,3,1.0,1.0,2.0,4,0,0,65.0
0,3,0,4,2.0,2.0,2.0,4,0,2,179.0
0,0,1,2,1.0,1.0,1.0,4,0,1,60.0
0,0,1,2,2.0,1.0,1.0,4,329,0,80.0
0,7,1,2,1.0,1.0,1.0,2,0,0,120.0
0,0,0,2,1.0,1.0,1.0,4,0,0,75.0
0,0,1,2,1.0,1.0,1.0,4,0,0,100.0
0,7,1,1,1.5,1.0,1.0,4,248,2,45.0
0,0,1,2,1.0,1.0,1.0,2,0,1,125.0
0,7,1,1,1.5,1.0,1.0,4,365,2,50.0
0,7,1,1,1.0,1.0,1.0,4,7,2,98.0
0,0,1,2,1.0,1.0,1.0,4,18,1,85.0
0,0,1,1,1.0,1.0,1.0,4,0,0,50.0
0,0,0,4,1.0,2.0,2.0,4,0,0,125.0
0,0,1,2,1.0,1.0,1.0,4,364,0,110.0
0,0,0,4,1.0,1.0,1.0,4,0,1,79.0
0,0,0,4,1.0,1.0,2.0,4,248,2,100.0
0,0,2,2,1.0,1.0,1.0,3,46,0,58.0
0,7,1,2,2.0,1.0,1.0,4,257,0,80.0
0,0,0,4,2.0,2.0,2.0,4,114,2,259.0
0,0,1,2,0.0,1.0,2.0,4,355,2,62.0
0,0,1,2,1.0,1.0,1.0,4,14,1,95.0
0,7,1,1,1.5,1.0,1.0,4,365,2,20.0
0,7,1,2,2.0,1.0,1.0,4,328,0,70.0
0,0,0,4,1.0,1.0,2.0,4,154,2,125.0
0,0,0,2,1.0,1.0,1.0,4,0,2,150.0
0,0,0,2,1.0,0.0,1.0,3,8,0,150.0
0,0,1,2,1.0,1.0,1.0,4,16,2,70.0
0,0,0,1,1.0,0.0,1.0,2,67,0,95.0
0,0,0,6,2.0,3.0,3.0,4,1,2,239.0
0,0,0,4,2.0,2.0,2.0,4,0,2,199.0
0,7,1,1,1.0,1.0,1.0,4,0,2,33.0
0,0,1,2,0.5,1.0,1.0,4,0,2,40.0
0,0,1,2,1.0,1.0,1.0,4,59,2,89.0
0,0,0,2,1.0,1.0,1.0,4,21,2,100.0
0,0,0,5,1.0,1.0,5.0,4,337,2,80.0
0,0,1,1,1.5,1.0,1.0,4,365,2,58.0
0,0,1,2,1.0,1.0,1.0,4,0,0,85.0
0,0,1,2,1.0,1.0,1.0,4,0,0,45.0
0,0,0,6,2.0,3.0,3.0,4,0,2,209.0
0,0,0,6,2.0,3.0,3.0,4,0,2,259.0
0,0,0,2,1.0,1.0,1.0,4,0,1,120.0
0,7,1,1,2.0,1.0,1.0,0,0,2,45.0
0,0,0,5,1.0,2.0,2.0,4,0,0,298.0
0,7,1,1,1.5,1.0,1.0,4,365,2,58.0
0,7,1,2,2.5,1.0,1.0,4,297,2,80.0
0,0,0,2,1.0,1.0,1.0,4,0,2,159.0
0,0,1,4,1.0,1.0,2.0,4,331,1,60.0
0,7,0,7,2.0,3.0,3.0,4,329,1,279.0
0,0,0,2,1.0,0.0,1.0,4,0,0,83.0
0,0,0,4,1.0,1.0,2.0,4,131,1,90.0
0,0,1,2,1.0,1.0,1.0,4,0,1,75.0
0,0,0,4,1.0,1.0,2.0,4,250,2,138.0
0,0,0,2,1.0,1.0,1.0,4,88,1,66.0
0,0,0,4,2.0,2.0,2.0,4,1,2,199.0
0,0,0,6,2.0,4.0,6.0,4,148,2,400.0
0,0,2,2,1.0,1.0,1.0,4,0,0,50.0
0,0,1,2,1.0,1.0,1.0,4,138,2,89.0
0,0,1,2,1.0,1.0,1.0,4,0,1,52.0
0,7,1,2,2.0,1.0,1.0,4,298,2,70.0
0,0,0,3,1.0,2.0,2.0,4,1,2,139.0
0,0,0,3,1.0,0.0,2.0,4,89,1,269.0
0,0,1,2,1.0,1.0,1.0,4,125,2,91.0
0,0,1,2,1.0,1.0,1.0,4,69,0,70.0
0,7,1,2,2.0,1.0,1.0,4,256,2,68.0
0,0,0,5,1.0,2.0,2.0,4,0,1,200.0
0,7,1,2,2.0,1.0,1.0,4,363,2,130.0
0,0,0,2,1.0,1.0,1.0,4,51,1,70.0
0,7,1,2,2.0,1.0,1.0,4,313,2,66.0
0,0,1,2,1.0,1.0,1.0,4,0,0,50.0
0,7,1,2,1.0,1.0,1.0,4,0,0,45.0
0,0,1,2,1.0,1.0,1.0,4,0,0,48.0
0,0,0,3,1.0,0.0,1.0,4,363,1,125.0
0,7,1,1,1.5,1.0,1.0,4,365,2,58.0
0,0,1,2,1.0,1.0,1.0,4,169,2,59.0
0,0,0,4,2.0,2.0,2.0,4,114,2,239.0
0,0,0,3,1.0,2.0,2.0,4,0,0,200.0
0,0,1,1,1.0,1.0,1.0,4,248,2,72.0
0,7,1,2,1.0,1.0,1.0,4,7,2,128.0
0,0,0,6,2.0,2.0,3.0,4,113,2,269.0
0,10,1,2,1.0,1.0,1.0,4,0,0,230.0
0,0,1,2,1.0,1.0,1.0,4,0,0,50.0
0,0,0,4,1.0,2.0,2.0,4,349,2,150.0
0,0,1,2,1.0,1.0,1.0,4,17,2,80.0
0,0,1,3,1.0,1.0,2.0,4,62,1,67.0
0,0,1,2,2.0,1.0,1.0,4,0,0,45.0
0,0,1,1,1.0,1.0,1.0,4,217,1,40.0
0,0,1,2,1.0,1.0,1.0,4,6,2,69.0
0,0,1,1,1.5,1.0,1.0,4,365,2,55.0
0,0,0,5,1.0,2.0,2.0,4,253,0,180.0
0,0,0,6,2.0,3.0,3.0,4,0,2,279.0
0,0,1,2,1.0,1.0,1.0,4,0,0,50.0
0,0,1,2,0.5,1.0,1.0,4,0,0,25.0
0,7,2,1,1.5,1.0,1.0,4,365,2,60.0
0,0,1,1,1.0,1.0,1.0,2,0,2,28.0
0,7,1,4,1.0,1.0,2.0,4,0,0,75.0
0,0,0,2,1.0,1.0,1.0,4,4,0,129.0
0,0,1,2,1.0,1.0,1.0,4,0,0,50.0
3,0,1,1,2.5,1.0,1.0,4,31,1,75.0
3,1,1,3,1.0,1.0,1.0,4,168,2,155.0
3,0,0,5,2.0,2.0,2.0,4,140,1,350.0
4,0,0,8,2.0,3.0,5.0,4,333,2,329.0
4,7,1,4,1.0,1.0,3.0,4,352,2,140.0
24,0,1,1,2.0,1.0,1.0,4,279,0,70.0
4,0,0,4,1.0,2.0,2.0,4,364,2,295.0
24,3,1,1,1.0,1.0,1.0,4,49,0,80.0
4,7,0,4,1.0,2.0,2.0,4,180,2,240.0
24,5,1,2,1.0,1.0,1.0,4,344,1,80.0
24,0,1,2,1.0,1.0,1.0,4,341,0,80.0
4,0,1,2,1.0,1.0,1.0,4,90,0,113.0
4,0,0,3,1.0,1.0,1.0,4,329,1,180.0
24,0,2,2,1.0,1.0,1.0,4,359,0,47.0
3,0,1,1,1.0,1.0,1.0,4,226,1,39.0
24,0,0,7,1.0,3.0,3.0,4,364,2,249.0
24,0,0,6,2.0,2.0,3.0,4,63,1,199.0
3,0,1,2,1.5,1.0,1.0,4,357,0,85.0
15,0,0,10,3.0,5.0,5.0,4,0,2,259.0
24,7,1,2,1.0,1.0,1.0,4,38,2,72.0
3,0,1,2,1.0,1.0,1.0,4,0,0,89.0
15,0,0,9,2.0,5.0,5.0,4,86,2,459.0
24,0,1,2,1.0,1.0,1.0,4,170,0,65.0
6,10,1,1,1.0,1.0,1.0,4,363,1,68.0
24,0,1,2,1.0,1.0,1.0,4,356,2,69.0
4,7,1,2,1.0,1.0,1.0,4,110,0,124.0
3,0,1,2,1.0,1.0,1.0,4,9,0,150.0
3,3,1,2,1.0,1.0,1.0,4,23,0,100.0
24,0,1,3,1.0,1.0,1.0,4,356,2,69.0
24,0,1,2,1.0,1.0,1.0,4,253,2,65.0
24,0,1,2,1.0,1.0,1.0,4,165,0,65.0
